trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
859,False,"{'a': 0.10519673934326604, 'e': 0.14455889058501015}",25,7,-3.395943585742973,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
860,False,"{'a': 0.10515594959922207, 'e': 0.1441856234714017}",20,1,18.509685880002934,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
861,False,"{'a': 0.1051152230461172, 'e': 0.14381326443342127}",20,10,18.023348196887326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.10507455951283473, 'e': 0.143441811478816}",20,10,15.833736132476913,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.10503395882891912, 'e': 0.14307126261877642}",30,2,34.34117879007605,"{0: 26, 1: 2, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.10499342082457278, 'e': 0.14270161586793503}",30,19,20.667610360613264,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.10495294533065261, 'e': 0.14233286924436506}",30,5,-60.8658436165695,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",1
866,False,"{'a': 0.10491253217866686, 'e': 0.14196502076957895}",20,16,8.585731848374031,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.10487218120077185, 'e': 0.14159806846852702}",25,2,5.825031515961658,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
868,False,"{'a': 0.10483189222976863, 'e': 0.1412320103695961}",20,6,-0.1922330262141707,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
869,False,"{'a': 0.10479166509909994, 'e': 0.14086684450460787}",25,18,12.516395765026523,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.10475149964284682, 'e': 0.14050256890881765}",30,18,12.16394245025536,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.1047113956957256, 'e': 0.1401391816209126}",30,18,17.44059720057866,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.10467135309308462, 'e': 0.13977668068301033}",20,11,20.350011359947764,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.10463137167090121, 'e': 0.13941506414065719}",25,18,-8.584850218190248,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
874,False,"{'a': 0.10459145126577843, 'e': 0.13905433004282688}",20,16,6.403641461318392,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.10455159171494205, 'e': 0.1386944764419185}",25,18,14.90911306258798,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.10451179285623753, 'e': 0.13833550139375517}",30,6,37.51704596158554,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.10447205452812679, 'e': 0.13797740295758215}",25,11,6.752446170702851,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
878,False,"{'a': 0.10443237656968532, 'e': 0.1376201791960652}",25,12,21.145644650873727,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.1043927588205991, 'e': 0.13726382817528876}",25,15,19.611388145018815,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.10435320112116159, 'e': 0.13690834796475432}",25,14,9.014953809801948,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
881,False,"{'a': 0.10431370331227073, 'e': 0.13655373663737838}",20,13,9.420997022149285,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.10427426523542595, 'e': 0.13619999226949095}",20,10,9.811841490999518,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
883,False,"{'a': 0.1042348867327253, 'e': 0.13584711294083324}",25,13,19.906908964655724,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.10419556764686243, 'e': 0.13549509673455623}",30,17,13.43408706996265,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
885,False,"{'a': 0.10415630782112373, 'e': 0.1351439417372185}",25,17,13.326209060487706,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.10411710709938538, 'e': 0.13479364603878435}",25,11,17.24707183523516,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
887,False,"{'a': 0.10407796532611048, 'e': 0.13444420773262183}",20,7,-7.921178541447988,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
888,False,"{'a': 0.10403888234634626, 'e': 0.13409562491550078}",20,0,-1.9994280680887564,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
889,False,"{'a': 0.10399985800572109, 'e': 0.13374789568759085}",20,5,-40.02066558325269,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
890,False,"{'a': 0.10396089215044177, 'e': 0.13340101815245936}",20,16,6.771033048755911,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.10392198462729069, 'e': 0.13305499041706928}",20,12,18.793848286591196,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.10388313528362293, 'e': 0.13270981059177725}",25,11,11.812457554014012,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
893,False,"{'a': 0.10384434396736371, 'e': 0.13236547679033128}",25,16,18.18643128255818,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.10380561052700536, 'e': 0.1320219871298688}",25,11,22.89825729029217,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.10376693481160475, 'e': 0.13167933973091436}",25,10,12.446777845015545,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
896,False,"{'a': 0.10372831667078045, 'e': 0.13133753271737753}",20,8,22.62531303149694,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.10368975595471014, 'e': 0.1309965642165506}",20,9,15.162438996107447,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.10365125251412781, 'e': 0.13065643235910657}",30,10,27.324289366643335,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.1036128062003211, 'e': 0.13031713527909658}",25,13,23.831336689157098,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.10357441686512864, 'e': 0.12997867111394792}",25,11,27.930554029004853,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.10353608436093742, 'e': 0.12964103800446158}",20,13,12.491721325319864,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.10349780854068011, 'e': 0.12930423409480993}",20,8,11.276713569361869,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
903,False,"{'a': 0.10345958925783248, 'e': 0.1289682575325344}",20,9,19.59728828954229,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.10342142636641075, 'e': 0.12863310646854323}",25,13,-17.654281731029712,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
905,False,"{'a': 0.1033833197209691, 'e': 0.12829877905710882}",20,16,7.669667385099918,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.10334526917659696, 'e': 0.12796527345586567}",20,8,24.256937142021467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.10330727458891655, 'e': 0.12763258782580755}",35,25,4.856014300018397,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
908,False,"{'a': 0.10326933581408032, 'e': 0.1273007203312854}",20,11,7.802250197364525,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.10323145270876834, 'e': 0.1269696691400047}",20,8,19.158744999771233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.10319362513018594, 'e': 0.12663943242302292}",30,15,29.58528501623532,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.1031558529360611, 'e': 0.12631000835474718}",30,12,25.836811492669263,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.10311813598464194, 'e': 0.1259813951129315}",25,16,2.4943135323679444,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
913,False,"{'a': 0.10308047413469436, 'e': 0.12565359087867442}",20,14,3.5902596263070956,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.10304286724549949, 'e': 0.12532659383641637}",20,0,-21.257717649717332,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
915,False,"{'a': 0.10300531517685133, 'e': 0.125000402173937}",20,16,10.24325074922015,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.10296781778905419, 'e': 0.12467501408235271}",20,16,10.326255746035638,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.10293037494292046, 'e': 0.12435042775611382}",20,8,5.214726540349893,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
918,False,"{'a': 0.10289298649976807, 'e': 0.12402664139300215}",25,9,21.692965037741228,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.10285565232141812, 'e': 0.12370365319412815}",30,18,10.06612042649698,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.10281837227019262, 'e': 0.12338146136392825}",20,10,20.72663264181714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.10278114620891199, 'e': 0.12306006411016224}",25,18,9.305029195527721,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.10274397400089277, 'e': 0.12273945964391043}",20,7,22.50545276950547,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.10270685550994538, 'e': 0.12241964617957093}",20,10,12.904591195085882,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.10266979060037161, 'e': 0.12210062193485696}",30,18,19.802074484318783,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.10263277913696253, 'e': 0.1217823851307939}",25,12,26.97985593807521,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.10259582098499602, 'e': 0.12146493399171664}",30,16,28.587688433133444,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.10255891601023462, 'e': 0.12114826674526666}",20,9,-1.5840564694835444,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
928,False,"{'a': 0.10252206407892318, 'e': 0.12083238162238924}",25,13,14.718115688982286,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
929,False,"{'a': 0.10248526505778671, 'e': 0.12051727685733056}",25,19,8.586843272724794,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.10244851881402803, 'e': 0.1202029506876349}",20,2,25.466302065891135,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.1024118252153256, 'e': 0.11988940135414163}",20,6,24.212434059136612,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.10237518412983129, 'e': 0.11957662710098241}",25,20,9.975234533520089,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.10233859542616824, 'e': 0.11926462617557813}",20,9,9.58357827851945,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
934,False,"{'a': 0.10230205897342859, 'e': 0.11895339682863615}",25,18,13.425127023072928,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.10226557464117135, 'e': 0.11864293731414717}",20,8,-33.35060342622984,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
936,False,"{'a': 0.10222914229942022, 'e': 0.11833324588938232}",20,0,27.52941470033484,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
937,False,"{'a': 0.10219276181866142, 'e': 0.11802432081489016}",20,13,13.839766345738488,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.1021564330698417, 'e': 0.11771616035449366}",25,16,12.942736039831747,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.10212015592436595, 'e': 0.11740876277528722}",35,13,35.036084724852294,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.10208393025409533, 'e': 0.1171021263476335}",25,19,-1.7718432256356624,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
941,False,"{'a': 0.102047755931345, 'e': 0.11679624934516057}",20,6,25.758012243935262,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.10201163282888216, 'e': 0.11649113004475857}",25,14,23.039566997835102,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.10197556081992391, 'e': 0.11618676672657685}",20,9,22.59670355319183,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.10193953977813518, 'e': 0.1158831576740208}",25,2,34.40467420571524,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.10190356957762663, 'e': 0.11558030117374862}",30,17,16.53656961880798,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.10186765009295275, 'e': 0.11527819551566829}",25,11,21.88423385252122,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.10183178119910966, 'e': 0.11497683899293443}",20,11,17.954557325507935,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.10179596277153323, 'e': 0.11467622990194504}",20,16,7.418696212090656,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.10176019468609697, 'e': 0.11437636654233845}",25,3,29.73929687647098,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
950,False,"{'a': 0.10172447681911012, 'e': 0.11407724721698996}",25,14,12.33776162541323,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.10168880904731556, 'e': 0.11377887023200885}",25,18,15.24658507816234,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.10165319124788795, 'e': 0.11348123389673487}",30,16,-26.861987899241146,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
953,False,"{'a': 0.10161762329843169, 'e': 0.11318433652373532}",25,15,13.353363943357238,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.10158210507697894, 'e': 0.11288817642880151}",35,0,48.17567953981555,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.10154663646198779, 'e': 0.1125927519309457}",20,13,11.165906486826938,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.10151121733234027, 'e': 0.1122980613523977}",30,22,9.925624315397036,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.10147584756734035, 'e': 0.11200410301860167}",30,13,27.884808888486955,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.10144052704671218, 'e': 0.1117108752582127}",20,16,7.026410788808844,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.10140525565059808, 'e': 0.11141837640309361}",30,14,27.820956118133868,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.10137003325955668, 'e': 0.11112660478831156}",20,4,30.801577180084976,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.10133485975456108, 'e': 0.11083555875213465}",20,11,17.222229214472584,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.10129973501699692, 'e': 0.11054523663602867}",30,12,25.584155146184894,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
963,False,"{'a': 0.10126465892866057, 'e': 0.11025563678465367}",30,11,21.772531378203617,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
964,False,"{'a': 0.10122963137175726, 'e': 0.10996675754586056}",20,13,14.509891176293642,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.10119465222889928, 'e': 0.10967859727068777}",20,4,27.620843403154936,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.10115972138310408, 'e': 0.10939115431335779}",20,13,0.352730308710294,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
967,False,"{'a': 0.10112483871779254, 'e': 0.10910442703127377}",25,11,20.29297882425145,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.10109000411678708, 'e': 0.10881841378501608}",35,23,-27.1366543374316,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
969,False,"{'a': 0.10105521746430994, 'e': 0.10853311293833887}",30,16,27.54255458329614,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.10102047864498133, 'e': 0.10824852285816663}",20,10,10.13087126869731,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.10098578754381772, 'e': 0.1079646419145907}",25,13,25.16885105644162,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.10095114404623, 'e': 0.10768146848086577}",20,6,26.510438826022256,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.10091654803802175, 'e': 0.10739900093340643}",30,17,20.568103250544674,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.10088199940538756, 'e': 0.10711723765178366}",20,8,-12.679162464711192,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
975,False,"{'a': 0.10084749803491118, 'e': 0.1068361770187213}",20,15,-34.17273441904277,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
976,False,"{'a': 0.10081304381356382, 'e': 0.10655581742009257}",30,22,16.69543161383177,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.10077863662870251, 'e': 0.10627615724491639}",25,11,26.855904531052012,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.10074427636806832, 'e': 0.10599719488535404}",20,12,16.223059699805432,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.10070996291978467, 'e': 0.10571892873670548}",20,9,18.91507521396464,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.10067569617235561, 'e': 0.1054413571974058}",30,13,12.52276867647885,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
981,False,"{'a': 0.10064147601466422, 'e': 0.10516447866902161}",20,14,1.5181459570367288,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
982,False,"{'a': 0.10060730233597086, 'e': 0.10488829155624754}",20,11,10.177535563590258,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.10057317502591152, 'e': 0.10461279426690256}",20,2,15.428253565282667,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
984,False,"{'a': 0.10053909397449623, 'e': 0.1043379852119264}",25,15,18.800146685298554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.10050505907210731, 'e': 0.10406386280537593}",20,12,-27.227131783332094,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
986,False,"{'a': 0.10047107020949779, 'e': 0.10379042546442153}",25,15,21.09956215236885,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.10043712727778983, 'e': 0.10351767160934343}",25,13,15.47150995241233,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.10040323016847298, 'e': 0.10324559966352814}",20,16,7.951927149875225,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.10036937877340267, 'e': 0.10297420805346466}",25,17,19.23739388094779,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.10033557298479859, 'e': 0.10270349520874092}",20,5,-14.276415875324203,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
991,False,"{'a': 0.10030181269524305, 'e': 0.10243345956204007}",20,16,5.958598579608259,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.10026809779767948, 'e': 0.10216409954913677}",20,12,-28.33347659321873,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
993,False,"{'a': 0.1002344281854107, 'e': 0.10189541360889359}",20,4,-11.831183457635248,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
994,False,"{'a': 0.1002008037520976, 'e': 0.10162740018325708}",20,6,25.865614325035562,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.10016722439175729, 'e': 0.10136005771725437}",25,6,7.987875308353563,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
996,False,"{'a': 0.10013368999876182, 'e': 0.10109338465898918}",30,18,21.727880550031575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.1001002004678364, 'e': 0.10082737945963827}",20,10,21.425230989580207,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.10006675569405803, 'e': 0.1005620405734475}",20,8,12.329159424304724,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
999,False,"{'a': 0.10003335557285392, 'e': 0.10029736645772835}",20,14,12.391340976810977,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.10000000000000002, 'e': 0.10003335557285392}",25,5,0.0037862788282865267,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1001,False,"{'a': 0.09996668887161934, 'e': 0.09977000638225537}",30,13,34.32990854601953,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,5,35.09646335860177,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,13,22.83236701943958,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,6,28.67249594586569,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,18,24.89099895135239,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,14,19.310653871820882,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,5,29.49817595018073,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,9,31.308210347522742,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,17,16.617946267588557,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",30,19,22.115367562695983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,13,30.864865425766972,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,9,21.075198600854705,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,10,19.52900406311829,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,13,23.461367221058907,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",30,18,24.056172803058896,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,9,19.66202382378316,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",30,20,18.513503033184044,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",30,19,21.400549875224748,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,4,25.67995697985978,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,6,29.183396038137094,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",35,26,18.328329067815837,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,10,17.857885409886745,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",30,11,33.35001152283223,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",25,10,26.698002401991282,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",25,13,23.96177162154496,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",30,12,36.509438744862436,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",25,8,29.843385202882317,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,4,20.747881656063072,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",25,16,19.58010224285234,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,14,12.28692381703542,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,14,12.394317707076944,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",25,17,12.716708703642169,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",25,7,33.36785594775387,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,11,16.01023402350179,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",35,24,20.355528680197274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",20,6,28.95826480405474,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",30,13,32.51203444874527,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",20,14,12.24054614356248,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
